numero_expediente,url_archivo_TC,url_archivo_original,tipo_expediente,motivos_demanda,sentido_resolucion,fundamentos
00154-1995-HC,https://tc.gob.pe/jurisprudencia/1996/00154-1995-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Fundada,"['[...] la Circular de la Corte Suprema invocada por el accionante se encontraba vigente al momento de interponerse la demanda, y también al de expedirse la sentencia impugnada y que, contrariamente a lo que se sostiene en la recurrida, el estado de emergencia, declarado por el Decreto Supremo cero cero cinco-noventicinco-DE/CC/FFAA, en que también se apoya la misma, no puede privar la vigencia a dicha Circular, según la cual no procedía la detención que motiva la denuncia, puesto que dicha Circular se limita a precisar los requisitos de identidad que deben satisfacer las requisitorias para ser válidas y hacer posible detenciones como la impugnada, siendo irrelevante, por ello, la existencia, o no, de un estado de emergencia como el invocado en la misma.']"
00131-1996-HC,https://tc.gob.pe/jurisprudencia/1996/00131-1996-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['Se encuentra debidamente acreditado en el expediente el hecho que los accionados realizaban una investigación policial contra tercera persona, por presunta comisión de delito de Tráfico Ilícito de Drogas, y que dicha persona estaba vinculada comercialmente con el accionante, razón por la cual este fue intervenido sin llegar a detenerlo al objeto de deslindar su participación en dicho ilícito penal.', 'Durante la investigación, se contó con la presencia del Representante del Ministerio Público y de los abogados del accionante, sin que se haya privado de libertad al mismo, ni allanado su domicilio, ni amenazado las garantías consagradas en la Constitución del Estado.']"
00063-1992-HC,https://tc.gob.pe/jurisprudencia/1996/00063-1992-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['[...] la investigación sumaria ha permitido confirmar que la versión de la actora adolece de serias inexactitudes; que, han sido desvirtuados los fundamentos de hecho de la demanda y no se aprecia la violación invocada de los correspondientes derechos constitucionales.']"
00234-1993-HC,https://tc.gob.pe/jurisprudencia/1996/00234-1993-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Fundada,"['En el caso de autos, a quedado probado, con la boleta de detención corriente a fojas siete del cuaderno principal, que el agraviado fue detenido con fecha doce de marzo de mil novecientos noventitrés, sin existir mandato judicial para tal efecto, igualmente, ha quedado probado que no fue puesto a disposición de la autoridad competente dentro del termino de veinticuatro horas previsto por el articulo dos inciso veinte de la Constitucion de mil novecientos setentinueve.', 'Al haberse presentado la acción de habeas corpus recién el día en que fue trasladado el hermano del accionante, de la Estación Policial de Tarma a la de Lurin, no altera el hecho que el agraviado ha estado detenido por mas de setentidós horas sin mediar orden de detención emanada de Juez competente.']"
00304-1993-HC,https://tc.gob.pe/jurisprudencia/1996/00304-1993-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Fundada,"['Que con los impedimentos mencionados en la parte relativa a los antecedentes de la presente resolución se ha limitado el paso de personas y vehículos por la vía pública, como puede apreciarse por el mérito de las certificaciones expedidas por la Comisaría de La Molina, que obran en el expediente, habiéndose vulnerado el derecho de libre tránsito consagrado en la Constitución del Estado, en su artículo segundo, inciso once, concordante con el artículo doce, inciso noveno de la Ley veintitrés mil quinientos seis, Ley de Hábeas Corpus y Amparo.', 'Que a mayor abundamiento por Resolución número doscientos cincuentisiete -noventidós-, de la Secretaría Municipal de Transporte Urbano de la Municipalidad de Lima Metropolitana, se resolvió prohibir el uso de rejas, tranqueras, hitos de concreto, cilindros o cualquier artefacto para impedir el libre tránsito vehicular o peatonal en todas las vías públicas de la Provincia de Lima, salvo en los casos que, por real necesidad estratégica de seguridad sean autorizados por dicha Secretaría; resolución que se encontraba vigente al momento de ocurrir los hechos materia de la presente acción y que no fue respetada por los demandados.', 'Que, mediante Edicto número cero cero siete / MDLM-A/ ochenticinco, la Municipalidad de La Molina aprobó el Reglamento para el Uso de Barreras y Casetas de Vigilancia, señalando en su artículo sexto incisos d y c, que son requisitos previos a la calificación del trámite de Licencia de instalación de una o más barreras, que las mismas no se encuentren ubicadas en arterias principales, como avenidas y vías de tránsito rápido, ni en vías de paso obligatorio a otros sectores, si estas son únicas, o con alternativas en mal estado o dificultades de acceso, no existiendo en el expediente documento alguno que acredite que dicha Municipalidad autorizó a la Urbanización Las Lomas de La Molina a la construcción de las mismas.']"
00071-1992-HC,https://tc.gob.pe/jurisprudencia/1996/00071-1992-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Improcedente,"['[...] del expediente aparece que el demandante ha interpuesto, en forma simultánea, una Acción de Amparo; que los fundamentos invocados y los hechos acreditados en autos indican que, en efecto, la vía adecuada es la del Amparo y no la del Hábeas Corpus.']"
00155-1995-HC,https://tc.gob.pe/jurisprudencia/1996/00155-1995-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['Considerando los fundamentos, de la sentencia recurrida que se reproducen y que tratándose de resoluciones expedidas con arreglo a ley en un procedimiento regular en que la demandante ha hecho uso de los recursos impugnatorios a que tiene derecho en virtud del principio de la doble instancia.']"
00313-1996-HC,https://tc.gob.pe/jurisprudencia/1996/00313-1996-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Fundada,"['[...] la resolución del Juez que pone el libertad a la demandada, constituye un reconocimiento evidente de que la misma se encontraba indebidamente detenida, tal como, en efecto, según aparece de autos, lo estaba, razón por la cual resulta contradictorio que se haya declarado improcedente la demanda, máxime si se recuerda que ésta fue admitida por resolución de fecha veintiséis de abril, corriente a fojas dos de autos, es decir, antes de emitida la orden de libertad mencionada; que, por otro lado, el argumento adicional de la Décima Sala Penal de la Corte Superior de Lima, en cuya virtud se confirma la apelada, no es mejor, pues consiste en sostener que el demandado no ha infringido ningún derecho constitucional de la afectada, ""toda vez que intervino y detuvo a dicha persona en ejercicio de sus funciones..."", siendo así que el ejercicio de las funciones no justifica detenciones sino a condición de cumplirse los supuestos constitucionales precisados en el artículo segundo, inciso vigésimo cuarto, literal ""f"" de la Carta Magna, ninguno de los cualtes estuvo presente en el caso.']"
00006-1996-HC,https://tc.gob.pe/jurisprudencia/1996/00006-1996-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,"Confecha 13 de agosto de 1995 don Martín Felipe Castro Talavera, interpone acción de Habeas Corpus a favor de don Mario Tito Zorrilla Uribe y doña Patricia Rubio Portocarrero, en contra del Teniente PNP Wilson Gálvez Arrascue y del Oficial a cargo en la fecha, por cuanto señala el recurrente que sus representados se encuentran detenidos desde el once (11) de agosto de 1995 y al momento de la interposición de la acción de garantía no han sido puestos aún a disposición de la autoridadj udicial competente. El J3 de agosto de 1995, admitida a trámite la acción de Habeas Corpus por detención arbitraria, la Titular del Trigésimo Cuarto Juzgado Especializado en lo Penal de Lima, se constituyo' en la delegación de la Dirección de Robo de Vehículos (DIROVE), entrevistándose con el Teniente PNP Wilson Aurelio Gálvez Cal rasco, quien refirió que los detenidosfueron denunciados ante la citada delegación por la comisión de delito contra el patrimonio, en la modalidad de apropiación ilícita por don Luis Miguel Seminario Eléspuru; que a mérito de la referida denuncia se procede a intervenirlos el once de agosto trasladándolos a la delegación de miraflores, contando con la presencia del representante del Ministerio Público en las diligencias que se practicaron y e n el levantamiento del Acta de Registro Personal y Domiciliario; preguntado por la razón de la detención sin habérseles encontrado en flagrante delito, ni contado con una orden judicial, afirmó que esta se debió a una investigación preliminar llevada a cabo los días ocho, nueve y diez, dentro de la cual se establece que eran personas diftciles de ubicar y se presumía su responsabilidad Con fecha catorce de agosto de mil novecientos noventa y cinco la Juez de la causa expide la correspondiente resolución declarando fundada la acción de habeas corpus interpuesta por don Martín Felipe Castro Talavera, a favor de don Mario tito Zorrilla Uribe y doña Patricia Rubio Portocarrero, contra el teniente de la PNP Wilson Aurelio Gálvez Arrascue e INFUNDADA en cuanto se refiere al oficial responsable o jefe inmediato superior del accionado, por considerar que se ha verificado la detención arbitraria de los referidos ciudadanos, los que fueron intervenidos el viernes 11 de agosto de 1995 por el Teniente Gálvez Arrascue, quien en el transcurso de una investigación policial en contra de los agraviados, y por su propia decisión, sin tener mandato judicial ni encontrarse los investigados en flagrante delito, procedió a su intervención, la misma que se produjo en la vía pública cuando transitaban por ella. • • , • Entendiendo don Mario Tito Zorrilla Uribe que el Teniente PNP Wilson Aurelio Gálvez Arrascue, no es el único responsable de la detención arbitraria de la que fueron objeto él y su esposa, apela de la Resolución expedida por el Trigésimo Cuarto Juzgado Especializado en lo Penal de Lima; asimismo obra a fojas 61 la apelación interpuesta por el Procurador Público del Ministerio del Interior al cargo de los Asuntos Judiciales de la Policia Nacional del Perú. La Segunda Sala Penal de Lima revoca la recurrida y reformándola declara infundada la Acción de Habeas Corpus, por considerar que no se puede soslayar el derecho de los que sienten afectado su patrimonio a presentar las denuncias que considere pertinentes, siendo obligación de la Policia Nacional practicar las diligencias necesarias para esclarecer los hechos denunciados, desprendiéndose de autos que a mérito de la denuncia interpuesta por don Luis Miguel Seminario Eléspuru por delito contra el patrimonio, el accionado procedio' a practicar las investigaciones del caso, con intervención del Ministerio Público y en acatamiento de las normas y disposiciones policiales vigentes; que con relación a que no se puso a los detenidos a disposición de la Fiscalía de Turno dentro de las 24 horas, obra el Parte Policial, sin número, de fecha 12 de agosto de 1995, que da cuenta de la conducción de los detenidos a la Trigésimo Cuarta Fiscalía Provincial de Turno, a las trece horas del citado día, habiéndose entrevistado el Sub Oficial a cargo con el encargado de la Mesa de Partes, quien manifestó que se había ordenado que ese día se recepcionaba sólo hasta las doce y treinta horas razón por la cual los implicados en el hecho ilícito retornaron a la DIROVE. Interpuesto el recurso de nulidad por don Mario Tito Zorrilla Uribe se señala que el recurso planteado debe entenderse como Recurso Extraordinario y, en consecuencia se eleva lo actuado al Tribunal Constitucional. 'NTOS Que el literal j) inciso veinticuatro, del wtículo segundo de la Constitución Política del Estado, establece que nadie puede ser detenido sino por mandato escrito y motivado del Juez, o por orden policial en situaciones de flagrante delito, debiendo ser puesto el detenido a disposición del Juzgado dentro de las veinticuatro horas, o en el término de la distancia, aún en el supuesto que la detención se debiera a mandato judicial o flagrante delito. Que en el caso de autos don Mario Tito Uribe Zorrillo y doña Patricia Rubio Portocarrero, fueron detenidos contraviniéndose el precepto constitucional anteriormente mencionado; el hecho de haberse ordenado su libertad en mérito al . . ( ) recurso de habeas corpus, por la Jueza del Trigésimo Cuarto Juzgado Especializado en lo Penal de Lima, no altera la situación jurídica de los accionantes que fueron detenidos sin respetarse lo esblecido en la Ley veintitrés mil quinientos seis, Ley de Haheas Corpus y Amparo. Que existen razones atendibles en el expediente relacionadas al accionar de la Policía Nacional, en el caso de autos. Por estos fundamentos; el Tribunal Constitucional;",Fundada,"['Que el literal f) inciso veinticuatro, del artículo segundo de la Constitución Política del Estado, establece que nadie puede ser detenido sino por mandato escrito y motivado del Juez, o por orden policial en situaciones de flagrante delito, debiendo ser puesto el detenido a disposición del Juzgado dentro de las veinticuatro horas, o en el término de la distancia, aún en el supuesto que la detención se debiera a mandato judicial o flagrante delito.', 'Que en el caso de autos don Mario Tito Uribe Zorrillo y doña Patricia Rubio Portocarrero, fueron detenidos contraviniéndose el precepto constitucional anteriormente mencionado; el hecho de haberse ordenado su libertad en mérito al recurso de habeas corpus, por la Jueza del Trigésimo Cuarto Juzgado Especializado en lo Penal de Lima, no altera la situación jurídica de los accionantes que fueron detenidos sin respetarse lo esblecido en la Ley veintitrés mil quinientos seis, Ley de Habeas Corpus y Amparo.']"
00046-1996-HC,https://tc.gob.pe/jurisprudencia/1996/00046-1996-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Improcedente,"['[...] la ""detención arbitraria"" invocada por el autor no es tal porque fue puesto a disposición de la Tercera Fiscalía Provincial del Callao por estar comprendido en la investigación de un delito ecológico, Decreto Legislativo seiscientos trece, artículos treinta y ocho, treinta y nueve y ochenta y Decreto Legislativo seiscientos treinta y cinco, artículos trescientos ocho, trescientos nueve.', 'Que el Capitán Juan Torres actuó en virtud del precepto constitucional que establece que la Policía Nacional ""previene, investiga y controla la delincuencia"", y en razón de que se trataba de un sujeto denunciado por delitos contra la ecología e involucrado en el tráfico ilícito de animales vedados. Que según consta de los atestados que corren a fojas cuarenta y siguientes, la detención se produce cuando el actor reclamaba precisamente las especies de aves vedadas, que le habían sido incautadas en la garita de control de Ancón, según consta en la declaración del actor de folios nueve, y a folios ocho de la declaración del denunciado, lo que constituye flagrancia del delito por el cual se le detiene.']"
00379-1993-HC,https://tc.gob.pe/jurisprudencia/1996/00379-1993-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Improcedente,"['El accionante no acreditó la realización de los hechos que violan su derecho a la libertad individual, ni la de su hijo, por lo que no es procedente la interposición de esta acción de garantía.']"
00131-1995-HC,https://tc.gob.pe/jurisprudencia/1996/00131-1995-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Improcedente,"['[...] en el proceso judicial regular, en que rige el principio de la doble instancia, las partes pueden hacer uso de los recursos impugnatorios pertinentes por lo que las resoluciones que se expiden en esos procesos no pueden ser objeto de acciones de garantía, de conformidad con lo dispuesto en el artículo sexto de la Ley veinticinco mil quinientos seis, que por otro lado el artículo décimo de la Ley veinticinco mil trescientos noventa y ocho establece que las anomalías que puedan producirse en esta clase de procesos se ventilarán y resolverán dentro de ellos y que por ningún motivo en los mismos, podrá detenerse mediante una acción de garantía la ejecución de las sentencias, que el apercibimiento empleado por el Juez de ""bajo responsabilidad"" no implica amenaza de detención corporal.']"
00061-1992-HC,https://tc.gob.pe/jurisprudencia/1996/00061-1992-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['[...] de autos aparece que la intervención de los funcionarios denunciados fue consecuencia de una denuncia penal formulada contra el actor, no habiéndose acreditado los hechos invocados en la demanda; que los actos realizados por la Policía Técnica no configuran hostigamiento alguno sino más bien cumplimiento del deber de investigar ante la denuncia planteada; que la constatación del cheque sin fondos es prueba suficiente que amerita la investigación policial.']"
00032-1996-HC,https://tc.gob.pe/jurisprudencia/1996/00032-1996-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Improcedente,"['Considerando: que el artículo sexto de la Ley veintitrés mil quinientos seis establece que no proceden las acciones de garantía contra una resolución judicial emanada de un procedimiento regular, en el que las anomalías que puedan cometerse deberán ventilarse y resolverse dentro de los mismos procesos; que las partes de un proceso penal puedan hacer uso de los recursos impugnatorios a que tienen derecho, especialmente en virtud del principio de la doble instancia.']"
00348-1993-HC,https://tc.gob.pe/jurisprudencia/1996/00348-1993-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['Considerando: Que la deficiente investigación judicial no ha permitido esclarecer la situación, máxime si se tiene presente que, en su declaración, el demandado niega todos los cargos, y alega, antes bien, que él es el agredido; que, por otro lado, el demandante no ha hecho uso del derecho a probar los hechos que invoca -y ni siquiera lo ha intentado- no obstante la autorización expresa del artículo vigésimo tercero, incisos quinto y sétimo, de la Ley veintitrés mil quinientos seis; que, en tales circunstancias, estaría de más ordenar la ampliación de la investigación judicial.']"
00317-1996-HC,https://tc.gob.pe/jurisprudencia/1996/00317-1996-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['Que, las verificaciones efectuadas por el juez en lo penal han permitido establecer de forma fehaciente, que la permanencia de la presunta afectada en el hogar de su madre obedece a su propia y libre decisión y no constituye violación de su libertad individual.']"
00246-1996-HC,https://tc.gob.pe/jurisprudencia/1996/00246-1996-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Improcedente,"['En efecto, no se ha producido la alegada detención arbitraria, pues cuando es intervenido por la policía existía mandato de detención emanado del Primer Juzgado de la Segunda Zona Judicial del Ejército, derivado de un proceso penal que se seguía al beneficiario de la acción por delito de deserción, por lo que en aplicación de lo previsto en el literal b) del artículo dieciséis de la Ley No. veinticinco mil trescientos noventa y ocho, la acción deviene improcedente.']"
00142-1995-HC,https://tc.gob.pe/jurisprudencia/1996/00142-1995-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Improcedente,"['Considerando: Que, aun cuando la naturaleza de la reparación civil sea una situación jurídica totalmente distinta de las reglas de conducta a las que un condenado haya sido sometido en virtud de una sentencia firme y consentida, y por tanto su incumplimiento, total o parcial, legalmente no pueda incidir sobre la sanción penal impuesta, también es cierto que el actor tenía expedito el ejercicio de los medios impugnativos que la ley procesal penal prevé a fin de que una resolución judicial contra legem pueda ser revisada por un órgano superior de la jurisdicción ordinaria. Que, de conformidad con lo establecido en el artículo 10 de la Ley 25398, el proceso constitucional de Hábeas Corpus, de carácter extraordinario y residual, no es un mecanismo a través del cual se pueda corregir o enmendar deficiencias producidas al interior de un proceso judicial regular. Que, de autos, efectivamente se aprecia que el actor, antes de hacer ejercicio de los recursos impugnativos que el Código de Procedimientos Penales prevé, optó por acudir a la vía excepcional y sumarísima del Hábeas Corpus.']"
00315-1996-HC,https://tc.gob.pe/jurisprudencia/1996/00315-1996-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['Que, de la sumaria investigación efectuada en autos se desprende que la participación del demandado en la investigación policial cuestionada, dispuesta por el Fiscal Ad hoc dólares MUC, mediante resolución de fecha siete de junio de mil novecientos noventa y cuatro, que en copia fotostática obra a fojas dieciocho, se ha ceñido al estricto cumplimiento de sus responsabilidades, no constituyendo en consecuencia amenaza o violación a la libertad individual o derechos constitucionales conexos del demandante, protegidos por el primer numeral del artículo doscientos de la Constitución Política del Perú.']"
00012-1996-HC,https://tc.gob.pe/jurisprudencia/1996/00012-1996-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['Que por consiguiente, no sólo la autoridad policial actuó de conformidad con lo dispuesto en el artículo ciento sesenta y seis de la Constitución cuyo texto le impone como funciones ""la prevención"" ""la investigación"" y ""el combate de la delincuencia"" sino que el propio Ministerio Público en estricta observancia del artículo ciento cincuenta y nueve de la Norma Fundamental, que a la letra dice ""Corresponde al Ministerio Público... 4. Conducir desde su inicio la investigación, lo que ratifica por demás la absoluta regularidad de los hechos pretendidamente cuestionados"".']"
00021-1996-HC,https://tc.gob.pe/jurisprudencia/1996/00021-1996-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Improcedente,"['Considerando: que don Guillermo Coronado Mendoza fue detenido en mérito de una Resolución judicial emanada de un procedimiento regular y en aplicación del artículo sesenta y cuatro del Código Procesal Penal y luego fue puesto a disposición del Juzgado de Paz, de conformidad con el artículo segundo, inciso vigésimo cuarto, literal f) de la Constitución.']"
00087-1992-HC,https://tc.gob.pe/jurisprudencia/1996/00087-1992-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['Que, de autos no ha sido posible demostrar fehacientemente que el demandado, en su calidad de Rector de la Universidad San Martín de Porres de Lima, haya ordenado personalmente algún tipo de restricción de acceso a los locales de la Universidad al accionante.', 'Que debe tenerse presente que la Universidad en cuestión es privada, y por tanto no podría ser de aplicación al caso, lo dispuesto por el inciso noveno del artículo décimo segundo de la Ley veintitrés mil quinientos seis, por cuanto no existe libertad de tránsito dentro de la propiedad privada.']"
00220-1995-HC,https://tc.gob.pe/jurisprudencia/1996/00220-1995-HC.pdf,data\sentencia-Extract\1996\sentencia-pdf-1996.csv,Proceso de Habeas Corpus,,Infundada,"['Considerando: Que los hechos invocados como fundamentos de la demanda han sido desvirtuados en el curso de la sumaria investigación, y que, además, el demandante, al interponer el recurso de vista, no los ha reiterado ni ha agregado razones atendibles que los robustezcan o sustituyan.']"
