numero_expediente,url_archivo_TC,url_archivo_original,tipo_expediente,motivos_demanda,sentido_resolucion,fundamentos
00221-1997-AA,https://tc.gob.pe/jurisprudencia/1998/00221-1997-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['2. Que, en el presente caso estamos frente a derechos de incidencia colectiva, a los que la doctrina conoce con el nombre de intereses difusos o colectivos, principalmente vinculados con la preservación del ambiente; cuyos valores puestos en juego afectan prácticamente a todos; interés jurídicamente relevante que ha hecho nacer un nuevo tipo de amparo, denominado amparo colectivo por el estudioso argentino Augusto M. Morello; y cuya admisibilidad ha sido expresamente reconocida -para el caso de derechos constitucionales de naturaleza ambiental- por el arto 26° tercer párrafo de la Ley 23506, de Hábeas Corpus y Amparo; dispositivo legal, que por otra parte, reconoce la legitimatio ad causam a cualquier persona, aun cuando la violación o amenaza no lo afecte directamente.', '3. Que, no obstante ello, el demandante no ha acreditado haber ejercido previamente su derecho de petición ante la autoridad administrativa; máxime que las Municipalidades gozan de autonomía para establecer pautas respecto al tránsito, espectáculos y otorgamiento de licencias, por lo que el Juez no puede suplir a dicha autoridad en el ejercicio de sus atribuciones.']"
00424-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00424-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['3. Que, corre en autos a fojas cinco, copia de la Resolución de Alcaldía N° 727-94-A/CPP de 22 de junio de mil novecientos noventa y cuatro por la que se declara inadmisible por extemporánea la reclamación presentada con fecha 7 de abril de mil novecientos noventa y cuatro por la empresa Europa S.A., contra la notificación de fecha 14 de febrero del mismo año. Que en consecuencia al no haber observado el plazo de Ley para reclamar y agotar la vía previa, no se ha dado cumplimiento a lo dispuesto en el artículo 27 de la Ley 23506.']"
00444-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00444-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Infundada,"['Que, el Consejo Transitorio de Administración Regional de la Región Nor Oriental del Marañón, realizó un proceso de racionalización del personal administrativo, de acuerdo a lo establecido en el Decreto Ley N° 26109; que, el señor Segundo Francisco Caján Castro, expresó su libre voluntad de renuncia, al presentar su solicitud de cese con fecha veinte de enero de mil novecientos noventa y tres; que, el actor indica que la presentación de su renuncia la realizó con el propósito de que la misma no fuera aceptada, en virtud del artículo 5° del citado Decreto Ley, no tiene sustento alguno por cuanto ese artículo establece la discrecionalidad con que cuenta el Titular del Pliego para la aceptación de las solicitudes de cese; que, asimismo, en el supuesto que la renuncia no hubiese sido aceptada, el actor habría tenido que ser sometido a un examen para determinar su permanencia en su centro de trabajo; que, en consecuencia la aceptación de la solicitud de cese por parte de la Institución demandada no constituye ninguna violación a su derecho de trabajo.']"
00070-1997-AA,https://tc.gob.pe/jurisprudencia/1998/00070-1997-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Fundada,"['4. Que, estando a lo expresado en la sentencia recaída en el expediente N° 007-96-I/TC cuya ratio decidendi formulada en su décimo segundo fundamento, constituye jurisprudencia de obligatorio cumplimiento, a tenor de lo establecido por la Primera Disposición General de la Ley N° 26435, Orgánica del Tribunal Constitucional, éste colegiado considera que el estatuto legal según el cual debe calcularse y otorgarse la pensión del actor, es el Decreto Ley 19990, toda vez que el nuevo sistema de cálculo de la pensión jubilatoria, se aplicará sólo y únicamente a los asegurados que con posterioridad a la dación del Decreto Ley N° 25967, cumplan con los requisitos señalados en el régimen previsional del Decreto Ley 19990, y no a aquellos que los cumplieron antes de la vigencia del Decreto Ley primero citado, porque de hacerlo se estaría contraviniendo lo consagrado por la Octava Disposición General y Transitoria de la Constitución de 1979, vigente en la fecha de ocurrido los hechos, ulteriormente reafirmada por la Primera Disposición Final y Transitoria de la Carta Política de 1993.']"
00244-1997-AA,https://tc.gob.pe/jurisprudencia/1998/00244-1997-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['1. Que, en base a dicha competencia, y, ante un reclamo de los pobladores del Asentamiento Humano ""Manzanilla II"" del Cercado de Lima, sobre irregularidades habidas en la elección de la Junta Directiva Central presidida por Juan Orlando Almengor Correa, la Municipalidad de Lima Metropolitana, detectó que dicha elección se realizó infringiendo los artículos 12° y 32° de la acotada Ordenanza Municipal N° 192, sobre Organización de Pobladores, y, los artículo 29° 35° 36° y 42° de sus propios Estatutos; por tal razón, la demandada dictó la Resolución Directoral N° 011-95-MLM-OGPV, materia de la presente acción de Amparo, declarando fundada la impugnación que interpusieron los pobladores contra la referida elección, disponiendo además la convocatoria a Asamblea General Extraordinaria a efectos de elegir un Comité Electoral.', 'Que, consecuentemente, la Municipalidad de Lima Metropolitana, al dictar la Resolución Directoral N° 011-95-MLM-OGPV de fecha siete de marzo de mil novecientos noventa y cinco, actuó de acuerdo a la competencia que le concede la Carta Magna y su Ley Orgánica, sin violentar ni conculcar ningún derecho constitucional de la Asociación demandante.']"
00223-1995-AA,https://tc.gob.pe/jurisprudencia/1998/00223-1995-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['1. Que, la Licencia que autoriza el funcionamiento de una Locería Cristalería en el Jr. Daniel Alcides Carrión N° 107 aprobada por la Resolución Divisional N° 1392-88\xadDR/MC de fecha treinta de mayo de mil novecientos ochenta y ocho, no autoriza al demandante a ocupar la vía pública, y en el supuesto que se pretenda interpretar lo contrario, dicha autorización estaría contraviniendo con lo establecido en el artículo 128° de la Constitución Política del Estado de mil novecientos setenta y nueve, vigente en ese entonces, que a la letra dice: ""Los bienes públicos, cuyo uso es de todos, no son objeto de derechos privados"".', 'Que, de igual manera, por los mismo fundamentos, y previa notificación, la Municipalidad Distrital de Comas procedió con la demolición de un muro ornamental construido por el demandante, en la vía pública, con frente al inmueble ubicado en el Jr. Bartolomé Herrera N° 694 del mismo distrito.', 'Que, la Municipalidad Distrital de Comas, es la encargada de tutelar las áreas libres de uso público, los parques, y autorizar las construcciones, dentro de su jurisdicción distrital, según lo establece la Ley 23853, Orgánica de Municipalidades; en consecuencia, no ha conculcado ningún derecho constitucional del demandante.', 'Que, el demandante incurrió en la causal de caducidad establecida por el acotado artículo 37 de Ley 23506, pues interpuso la demanda de folio dieciocho, después de haber transcurrido en exceso, los 60 días hábiles establecidos en el referido artículo.']"
00731-1997-AA,https://tc.gob.pe/jurisprudencia/1998/00731-1997-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Infundada,"['1. Que, en base al referido informe, se dicta con fecha seis de marzo de mil novecientos noventisiete, igualmente, antes de la interposición de la demanda, la Resolución Rectoral N° 376-R-97 (folio 47) que, en aplicación del Decreto Legislativo 739, artículos 1° y 2° incisos f) y g) y el Reglamento General de la Universidad, artículo 256° incisos c) d) y e) y Resolución N° 378-R-96, separa definitivamente de la Facultad de Medicina Humana de la Universidad Nacional de Piura, al alumno Jaime Montoya Gonzales, demandante en la presente acción.', 'Que, de los fundamentos que anteceden, se desprende con claridad: a) Que, no se ha obrado en contraposición del artículo 139° de la Carta Magna, en consecuencia, no se ha conculcado el principio de la independencia del ejercicio de la función jurisdiccional. b) Que, del escrito de demanda, no aparece impugnación alguna en contra de la acotada Resolución Rectoral N° 376-R-97. c) Que, los demandados, no han violado ninguno de los derechos protegidos del demandante, consignados en el artículo 24° de la Ley 23506 de Hábeas Corpus y Amparo.']"
00423-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00423-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['1. Que, dada la naturaleza del reclamo formulado por la actora, la instancia administrativa que resultaba idónea para resolverlo era el Organismo Supervisor de Inversión Privada en Telecomunicaciones (OSIPTEL), a la que la afectada debió recurrir previamente.', 'Que, asimismo, del examen del caso se advierte que deviene preciso realizar de modo imparcial la actuación de pruebas de carácter técnico propias del servicio de telefonía con el objeto de demostrar o no las posiciones de las partes, diligencias probatorias que por la brevedad de los plazos del procedimiento de amparo, no es posible de sustanciar en esta sumarísima vía.']"
00198-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00198-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['1. Que, del examen de autos se aprecia que la pretensión de tutela solicitada por los demandantes básicamente está encaminada a evitar un desalojo y proteger el derecho de posesión que alegan respecto del local que alquilaron como centro de ventas, y que pertenece a la Municipalidad de Pueblo Libre.', 'Que, el derecho de posesión si bien es una derivación extensiva del derecho de propiedad, sin embargo, sólo este último y no el primero, es materia de protección de la acción de amparo.', 'Que, en cuanto a la defensa del derecho de posesión existen diversos procedimientos ordinarios de protección establecidos por la ley, comprobándose de autos, que los demandantes utilizaron uno de ellos, cuando con anterioridad a la interposición de esta demanda de amparo, y alegando los mismos hechos que la sustentan, recurrieron a la vía penal denunciando al emplazado por delito de usurpación, como obra a fojas 13 del expediente.']"
00434-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00434-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['1. Que, en este sentido, del análisis del expediente se aprecia que la recurrente no interpuso, en la vía administrativa, impugnación alguna contra la Resolución 1034-95-RENOM/DE, que supuestamente agravia sus derechos constitucionales.', 'Que, en el presente caso no son de aplicación las excepciones previstas en el artículo 28 de la Ley N° 23506, por lo que la acción de amparo debe ser desestimada.']"
00533-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00533-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Fundada,"['6. Que, una cuestión sustancialmente distinta, se presenta en el otro extremo de la resolución venida en grado a través del recurso extraordinario, pues a juicio de este Colegiado el incremento de la tasa del Impuesto de Promoción Municipal del 2% al 18% a aquellas operaciones que se encuentren exoneradas del Impuesto General a las Ventas, por aplicación del artículo 71 de la Ley 23407 supone una transgresión al derecho de igualdad jurídica, reconocido en el inciso 2° del artículo 2° y el artículo 103° de la Constitución, extensible en su reconocimiento al caso de la entidad accionante, ya que: a) de conformidad con el artículo 1 del decreto ley 25980 el incremento de la tasa del Impuesto de Promoción Municipal del orden del 2% al 18%, vulnera el principio de uniformidad en las cargas tributarias, pues ésta está dirigida únicamente para el caso de aquellas empresas, como la entidad accionante, que se encuentra establecida en zonas de frontera o de selva, no siendo de aplicación el incremento de la tasa para cualquier otra empresa que se encuentre realizando sus operaciones fuera de las zonas consideradas como de frontera y de selva, a los que se refiere el artículo 70° de la ley 23407. [...]']"
00435-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00435-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['2. Que, del petitorio de la demanda, se desprende que el actor solicita que se ordene al demandado cumpla con modificar la emisión de sus cheques de pago de haberes, debiendo estos efectivizarse a través del Centro Educativo Manuel Burga Puelles del Distrito de Jayanca, de la Provincia de Chiclayo, Departamento de Lambayeque. [...]', '4. Que, el acto administrativo cuestionado no constituye vulneración a derecho constitucional alguno, por lo que la presunta afectación, en todo caso debería ser ventilada en la vía correspondiente, en consecuencia la presente acción resulta improcedente, en aplicación contrario sensu del artículo 2° de la Ley N° 23506.']"
00377-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00377-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['2. Que, el artículo veintisiete de la Ley N° 23506 establece la obligatoriedad del agotamiento de las vías previas para interponer la Acción de Amparo, lo cual no se ha cumplido en autos por parte de los demandantes.', '3. Que, la Acción de Amparo por su naturaleza no tiene carácter supletorio, razón por lo cual no se puede reemplazar a las acciones de carácter laboral, por más dilatorio que pueda resultar la reclamación.']"
00475-1997-AA,https://tc.gob.pe/jurisprudencia/1998/00475-1997-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['2. Que, alegan los demandantes que, en su condición de empleados públicos de carrera con más de diez años de servicios, no debieron ser sometidos al proceso de evaluación cuestionado; al respecto debe tenerse en cuenta que el Decreto Ley N° 26093, a cuyo amparo se ha llevado adelante el proceso de evaluación -por mandato de la 8va. Disposición Transitoria y Final de la Ley 26553- dispone que las entidades del sector público efectúen semestralmente programas de evaluación de personal, sin establecer excepciones de ninguna índole respecto a la condición laboral de los servidores públicos. [...]', '5. Que, de otro lado, el hecho de no haberse notificado a los demandantes con la resolución de cese, en modo alguno la invalida y menos aún al proceso de evaluación, al que por otra parte, éstos se sometieron voluntariamente.']"
00718-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00718-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Fundada,"['Que, en cuanto al aspecto sustantivo de esta pretensión constitucional, fluye de autos que la Resolución Suprema N° 0932-94-IN-PNP, que decretó el pase del actor de la situación de actividad como General de la Policía Nacional del Perú, a la de retiro por causal de ""renovación"" -prevista en el Decreto Legislativo N°745- fue expedida en base a la propuesta personal del entonces Director de la Policía Nacional del Perú, Teniente General Víctor Alva Plasencia, no acreditándose en autos que existiera una evaluación técnica, objetiva e imparcial de la trayectoria y servicios prestados por el demandante a la institución policial, el que, por su tiempo de servicios y edad, al momento de su pase al retiro, estaba habilitado para continuar en la carrera policial, tal como obra a fojas 25 y 27 del expediente constitucional.', 'Que, no habiendo sido observadas estas condiciones mínimas para la existencia de un debido proceso al que tiene derecho constitucionalmente toda persona tanto en el ámbito jurisdiccional, administrativo, y aún en la esfera de los estatutos particulares, y, más aún si a esta inconstitucional situación se sumó como factor contributivo en perjuicio del demandante, la inexistencia del Reglamento de la Ley de Situación del Personal de la Policía Nacional, Decreto Legislativo N° 745, no obstante lo prescrito por su Disposición Transitoria Tercera; por estos fundamentos, el Tribunal Constitucional, en uso de sus atribuciones conferidas por la Constitución Política del Estado y su Ley Orgánica.']"
00256-1997-AA,https://tc.gob.pe/jurisprudencia/1998/00256-1997-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Fundada,"['5. Que, el poder disciplinario es el medio con que cuenta la Administración para obligar a sus agentes al cumplimiento de los deberes específicos del servicio; sin embargo debe entenderse que las sanciones de mayor gravedad -como la impuesta a la demandante- deberán ser aplicadas sobre la base del respeto a los principios del debido proceso; los mismos que no han sido observados en el proceso administrativo cuestionado en autos, toda vez que, además de no haberse efectuado por parte de la Comisión señalada por ley, no se ha notificado oportunamente a la demandante con la resolución que le apertura el referido proceso disciplinario y tampoco se observaron los plazos de ley.']"
00834-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00834-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Fundada,"['Que, de autos fluye la existencia de dos hechos: a) el actor contaba con 21 años de aportaciones y b) había presentado su solicitud el seis de agosto de mil novecientos noventa y dos; estos dos hechos se produjeron cuando estaba vigente el Decreto Ley N° 19990 y no el Decreto Ley N° 25967, que entró en vigencia, el diecinueve de diciembre de mil novecientos noventa y dos, es decir, después de más de cuatro meses de presentada su solicitud.', 'Que, conforme el Artículo 187° de la Constitución de 1979 y el Artículo 103° de la Constitución vigente, las leyes no pueden aplicarse a hechos producidos con anterioridad a su promulgación; salvo excepciones que señala la propia constitución, circunstancia que no es el caso.']"
00421-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00421-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['1. De autos consta que el justiciable reclama el pago de sus pensiones nivelables desde junio de mil novecientos noventa y cinco, por el régimen del Decreto Ley N° 20530, incluyendo la bonificación especial, así como también el pago de sus incentivos por renuncia, el fondo de estímulo sectorial, se le extienda su resolución de cese y su certificado de trabajo, por concepto de sus servicios prestados al Consejo Transitorio demandado.', '2. Tales beneficios derivados de su fenecida relación laboral deben acreditarse en la forma de ley y con el control debido de las partes en un juicio ordinario, con los medios probatorios que cada uno requiere, no siendo este proceso de amparo la vía indicada debido a su carácter excepcional, en el que no existe la estación de prueba pertinente.']"
00881-1997-AC,https://tc.gob.pe/jurisprudencia/1998/00881-1997-AC.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Cumplimiento,,Fundada,"['Que la presente acción de cumplimiento versa sobre el no acatamiento o efectivización de la Resolución Presidencial N° 104-96/CTAR-RG-P de fecha ocho de marzo de mil novecientos noventa y seis en tanto reconoce y autoriza el pago de pensiones y bonificaciones dejadas de percibir por el actor durante el período de enero a noviembre de mil novecientos noventa y cuatro, más no así al cuestionamiento de la incorporación del actor al Régimen Pensionario del Decreto Ley N° 20530, pues a la fecha el actor ha acreditado con los instrumentales que corren en autos a fojas veintinueve, treinta, treinta y uno, treinta y dos, treinta y tres, treinta y cuatro, treinta y cinco, treinta y seis, ciento setenta y seis, ciento setenta y cuatro que viene percibiendo regularmente y en forma ininterrumpida su pensión bajo el régimen en mención, consecuentemente, acreditado el derecho pensionario del demandante corresponde al Titular y Presidente del Consejo Transitorio de Administración Regional CTAR cumplir con lo resuelto en la Resolución Presidencial 104-96/CTAR-RG-P de fecha ocho de marzo de mil novecientos noventa y seis.']"
00016-1996-AA,https://tc.gob.pe/jurisprudencia/1998/00016-1996-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Improcedente,"['2. Que, conforme lo manifiesta el propio demandante, fue cesado el diecisiete de noviembre de mil novecientos noventa y dos al impedírsele el ingreso a su centro de trabajo, ejecutándose el acto en la misma fecha, situación que exime al actor de la exigencia del agotamiento de la vía previa para iniciar la presente acción de garantía, conforme lo establece el inciso 1) del Artículo 28° de la Ley 23506.', '3. Que, en consecuencia, es a partir de la fecha antes indicada, que procede computarse el plazo de caducidad, por lo que al haberse interpuesto la demanda con fecha dieciocho de enero de mil novecientos noventa y cinco, el derecho del demandante a interponer la presente acción de garantía ha caducado, ya que había vencido en exceso el plazo de sesenta días hábiles prescrito por el Artículo 37° de la acotada disposición legal.']"
00496-1997-AA,https://tc.gob.pe/jurisprudencia/1998/00496-1997-AA.pdf,data\sentencia-Extract\1998\sentencia-pdf-1998.csv,Proceso de Amparo,,Fundada,"['3. Que, en consecuencia, conforme se ha expresado en la sentencia recaída en el expediente N° 008-96-VTC, cuya ratio decidendi formulada en su décimo quinto y trigésimo tercer fundamento, constituyen jurisprudencia de obligatorio cumplimiento, a tenor de lo establecido por la Primera Disposición General de la Ley N° 26435, Orgánica del Tribunal Constitucional, éste colegiado considera que los derechos pensionarios adquiridos por los actores al amparo del Decreto Ley 20530, no pueden ser desconocidos en forma unilateral y fuera de los plazos de ley por parte de la demandada, argumentando la aplicación del artículo 6° del Decreto Supremo N° 005-92-TR y artículo 1° del Decreto Legislativo N° 763, sino que contra resoluciones firmes, sólo procede determinar su nulidad mediante un proceso regular en sede judicial.']"
