"numero_expediente","url_archivo_TC","url_archivo_original","tipo_expediente","motivos_demanda","sentido_resolucion","fundamentos"
"00630-1997-AA","https://tc.gob.pe/jurisprudencia/2000/00630-1997-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Infundada","['2. Que el artículo 168 de la Constitución Política señala que ""las leyes y los reglamentos respectivos determinan la organización, las funciones, las especialidades, la preparación y el empleo; y norman la disciplina de las Fuerzas Armadas y de la Policía Nacional"".', '3. Que, de autos se aprecia que las resoluciones ministeriales cuestionadas han sido expedidas dentro del marco legal que determina la situación militar de los oficiales del Ejército con relación al servicio; en consecuencia, no se acredita la violación de los derechos constitucionales invocados en la demanda.']"
"00631-1997-AA","https://tc.gob.pe/jurisprudencia/2000/00631-1997-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['2. Que el artículo 6, inciso 3), de la Ley N.° 23506 prevé que no proceden las acciones de garantía cuando el agraviado opta por recurrir a la vía judicial ordinaria.', '3. Que, a fojas sesenta y uno del expediente constitucional se acredita que el demandante, precedentemente a la interposición de esta acción de garantía, entabló querella penal contra los emplazados por los hechos que son materia de este proceso constitucional, habiendo inclusive obtenido medida de abstención de los actos que agravian sus derechos, según obra a fojas setenta y tres.']"
"00979-1998-AC","https://tc.gob.pe/jurisprudencia/2000/00979-1998-AC.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Cumplimiento","","Infundada","['3. Que, a través de la presente acción de garantía, el demandante solicita que la demandada cumpla con pagarle su pensión de cesantía en forma nivelada con la remuneración que actualmente percibe un servidor activo de la categoría profesional D o su equivalente, y el pago de los intereses legales devengados desde el cinco de agosto de mil novecientos noventa y dos.', '4. Que, sin embargo, de autos se advierte que el demandante no ha adjuntado los elementos probatorios que permitan acreditar que venga percibiendo su pensión de cesantía en forma diminuta, tal como señala, o que se venga incumpliendo con el pago nivelado que alega.', '5. Que, de conformidad con el artículo 13 de la Ley N.º 25398, Complementaria de la Ley de Hábeas Corpus y Amparo, aplicable supletoriamente al presente proceso constitucional, al carecer éste de etapa probatoria, el acto considerado debido debe ser actual y estar debidamente acreditado, no habiéndose configurado dicho supuesto en el caso de autos, así como tampoco que exista renuencia en la demandada a acatar una norma legal o un acto administrativo.']"
"01061-1998-AA","https://tc.gob.pe/jurisprudencia/2000/01061-1998-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Infundada","['2. Que, en el caso de autos no está acreditado que la Municipalidad demandada haya actuado arbitrariamente al disponer la clausura del paradero terminal de servicio público de pasajeros interprovincial, en tanto que, según lo reconocen los propios demandantes en su demanda (fundamentos de hecho, acápite quinto), la solicitud para obtener la autorización para el funcionamiento del terminal terrestre se encontraba en trámite en la Dirección Regional de Circulación Terrestre de Puno, siendo el caso que de conformidad con el artículo 69 de la Ley N.° 23853, Orgánica de Municipalidades, compete a estas últimas controlar el cumplimiento de las disposiciones vigentes en materia de transporte colectivo.']"
"00613-1999-HC","https://tc.gob.pe/jurisprudencia/2000/00613-1999-HC.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Habeas Corpus","","Improcedente","['2. Que, a fojas veintiuno se aprecia que al momento de la supuesta agresión constitucional, el beneficiario tenía la condición procesal de reo ausente en el proceso penal que se le siguió por delito de desacato ante el Juzgado Penal a cargo de la Jueza emplazada, por esta razón, dicha Magistrada dictó orden de captura con arreglo a ley.', '3. Que, por otro lado, debe señalarse que de fojas uno a cuatro y de fojas trece a cuarenta y siete del expediente se acredita que la demanda expone la disconformidad del beneficiario respecto a una decisión jurisdiccional emanada de un proceso regular y contra la cual, en autos, no existen elementos de convicción que acrediten la veracidad de la agresión constitucional.', '4. Que, siendo así, es de aplicación al presente caso el artículo 6, inciso 2), de la Ley N.° 23506, y el artículo 10 de la Ley N.° 25398.']"
"01069-1996-AA","https://tc.gob.pe/jurisprudencia/2000/01069-1996-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Infundada","['5. Que este Tribunal, como lo ha señalado en reiterada jurisprudencia, no puede pronunciarse sobre los cuestionamientos que se presenten al interior del Consejo de Investigación B para Oficiales Subalternos, ya que sólo es competente para verificar la presencia y la observancia de las normas relativas al debido proceso. Al respecto cabe señalar: a) El pase a la situación de retiro del demandante se realizó como consecuencia de un proceso administrativo previo, antes de expedirse la resolución de la Comandancia General de la Marina; b) El Consejo de Investigación B para Oficiales Subalternos estaba plenamente facultado para realizar la investigación sobre la inconducta funcional del demandante, de acuerdo con lo señalado en el artículo 106 de la Resolución de la Comandancia General de la Marina N.° 0851-94-CGMG. Asimismo, el Decreto Supremo N.O 003-82-CCFA regula la situación militar del personal de las Fuerzas Armadas, que contempla el pase a la situación de retiro por medida disciplinaria por la comisión de faltas graves o mala conducta que afecten el decoro y el honor de la institución; c) Que, con respecto a la aseveración del demandante en el sentido de que se vulneró su derecho de defensa, cabe mencionar que no ha acreditado tal situación, toda vez que desde el uno de julio de mil novecientos noventa y cinco, fecha en que se realizó el Consejo de Investigación, hasta el veinticinco de octubre de mil novecientos noventa y cinco, fecha en que se expidió la Resolución de la Comandancia General de la Marina, el demandante tuvo la posibilidad de interponer los recursos impugnatorios que la ley le concede; y d) Finalmente queda acreditado que el Consejo de Investigación B Oficiales y Subalternos emite únicamente una recomendación al merituar las investigaciones realizadas, siendo la Comandancia General de la Marina quien emite la resolución que dispone el cese por medida disciplinaria del demandante.', '6. Que, de todo lo anteriormente señalado se evidencia que no se ha acreditado la vulneración o amenaza de los derechos constitucionales invocados por el demandante.']"
"00673-1997-AA","https://tc.gob.pe/jurisprudencia/2000/00673-1997-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Infundada","['3. Que, considerando que el ejercicio de la facultad de control de funcionamiento del tipo de establecimientos precitado s está orientado a garantizar el estricto cumplimiento de normas legales así como la adecuada realización de la actividad autorizada, en el caso de autos el acto administrativo cuestionado no resultó arbitrario, toda vez que del Informe de Inspección Ocular N.° 000414-96-MLM/DAU, de fecha cinco de julio de mil novecientos noventa y seis, se desprende que el establecimiento no cumplía con las condiciones mínimas de infraestructura, sanidad y seguridad, debiendo destacarse que se encuentra ubicado dentro del área del Centro Histórico de Lima, concluyendo en los mismos términos el Informe de Evaluación Legal N.° 0526-96-MLMIDMC-DC, de fecha veinticinco de julio de mil novecientos noventa y seis, y cuyas copias obran de fojas sesenta y cuatro a sesenta y siete del expediente.', '4. Que, habiendo cuestionado la demandante durante la secuela del procedimiento que la clausura de su establecimiento ha sido efectuada por autoridad incompetente, se advierte que el Acta de Clausura de fojas quince ha sido levantada por la Dirección Municipal de Vigilancia y Control Ciudadano, en estricta sujeción a lo establecido en el numeral 19) (Cese y Cierre de Establecimiento) del acápite III (Ámbito, Responsabilidades y Procedimientos) de la Directiva N.° 001-96-DMCDC-MLM del veinticuatro de julio de mil novecientos noventa y seis.', '5. Que, en consecuencia, la sanción de clausura definitiva impuesta a la demandante por la autoridad municipal no vulnera los derechos constitucionales invocados en la demanda.']"
"00392-1998-AA","https://tc.gob.pe/jurisprudencia/2000/00392-1998-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Infundada","['2. Que, con fecha veinticuatro de julio de mil novecientos noventa y seis, la empresa demandante interpone Recurso de Reclamación contra la Orden de Pago N.° 011-1-28476. Dicho recurso es declarado inadmisible mediante Resolución de Intendencia N.° 015-4-05801, del treinta y uno de julio de mil novecientos noventa y seis; y, mediante Resolución N.° 2702-4-96, notificada el ocho de abril de mil novecientos noventa y siete, el Tribunal Fiscal confirma la resolución apelada. Y, por lo tanto, la demandante ha agotado la vía previa respectiva, en cumplimiento de lo dispuesto en el artículo 27 de la Ley N.° 23506, Ley de Hábeas Corpus y Amparo.', '3. Que se debe considerar que: a) En materia de impuesto a la renta, el legislador, al establecer el hecho imponible, está obligado a respetar y garantizar la intangibilidad del capital -o los activos netos-, lo que no ocurre si el impuesto absorbe una parte sustancial de las rentas devengadas o si afecta la fuente productora de renta; y, b) El impuesto debe tener como criterio de imposición la capacidad económica real del contribuyente.', '4. Que, sin embargo, la empresa demandante no ha acreditado en autos, de manera fehaciente, la situación de pérdida que invoca.']"
"00461-1997-AA","https://tc.gob.pe/jurisprudencia/2000/00461-1997-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['2. Que, en el presente caso, debe señalarse que los demandantes no han establecido el derecho presuntamente conculcado; no obstante, considerando el contenido fáctico de la demanda, y en aplicación del artículo VII del Título Preliminar del Código Procesal Civil y el artículo 7 de la Ley N.° 23506 que prevé la suplencia de la queja, cabe señalar el de defensa del interés del consumidor y usuario consagrado en el artículo 65 de la Constitución Política del Perú.', '3. Que, en tal sentido, el Estado ha instituido entes supervisores que garantizan el control de los diversos servicios públicos y privados, a los que pueden recurrir los usuarios en defensa de sus intereses, conforme a las normas reguladoras propias de cada servicio -en este caso de energía eléctrica-, no advirtiéndose de autos que los demandantes hayan transitado la vía pertinente a su reclamo.']"
"00417-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00417-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['2. Que, si bien es cierto este Tribunal ha establecido que el no cumplimiento de lo dispuesto en el artículo 163° del Decreto Supremo N.° 005-90-PCM, en cuanto señala que el proceso administrativo disciplinario que se siga contra un servidor público que incurra en falta de carácter disciplinario, cuya gravedad pudiera ser causal de cese temporal o destitución, no debe exceder de treinta días hábiles improrrogables, pues, caso contrario, se atentaría contra el derecho al debido proceso; se debe tener presente que de acuerdo con lo dispuesto en el artículo 4 de la Ley N.° 25398, tratándose de acciones de garantía alegando la amenaza de violación de un derecho constitucional, ésta debe ser cierta y de inminente realización para la procedencia de estos procesos.', '3. Que, en el presente caso, la alegada amenaza de violación al derecho a la libertad de trabajo no cumple con la característica de ser inminente.']"
"00403-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00403-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Fundada/Infundada","['7. Que, aunado a los fundamentos precedentes, debemos señalar que, en el presente caso, no se ha dado cumplimiento a lo dispuesto en el artículo 163 del Decreto Supremo N.° 005-90-PCM, en cuanto señala que el servidor público que incurra en falta de carácter disciplinario, cuya gravedad pudiera ser causal de cese temporal o destitución, como en el presente caso, será sometido a proceso administrativo disciplinario que no excederá de treinta días hábiles improrrogables; pues, conforme consta a fojas treinta y ocho, mediante la Resolución Decanal N.° 1466-97-D-FCFC, del veintinueve de diciembre de mil novecientos noventa y siete, se abrió proceso administrativo disciplinario contra el demandante, y se le destituye mediante la Resolución cuestionada en autos de fecha veintitrés de abril de mil novecientos noventa y ocho; vale decir, vencido el plazo de treinta días útiles para culminar con dicho proceso.', '8. Que, respecto a la pretensión para que se le paguen las remuneraciones dejadas de percibir, debemos señalar que conforme lo ha establecido la uniforme jurisprudencia de este Tribunal, el pago de la remuneración sólo es procedente como contraprestación por el trabajo realizado; situación que no ha ocurrido en el presente caso.']"
"00375-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00375-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Fundada","['5. Que, teniéndose en cuenta lo señalado en los fundamentos precedentes y conforme se ha expresado en la Sentencia recaída en el Expediente N.° 007-96-I/TC, este Tribunal considera que el estatuto legal según el cual debe resolverse la solicitud presentada por el demandante, respecto a que se le otorgue una pensión de jubilación, es el Decreto Ley N.° 19990, por cuanto al haber reunido los requisitos señalados por dicha norma legal para obtener dicha pensión, ha incorporado a su patrimonio dicho derecho, en virtud del mandato expreso de la ley, y que no está supeditado a la decisión de la administración; en consecuencia, el nuevo sistema de cálculo de la pensión, así como los requisitos para acceder a la pensión de jubilación establecidos en el Decreto Ley N.° 25967, vigente desde el diecinueve de diciembre de mil novecientos noventa y dos, se aplicarán sólo a los asegurados que a dicha fecha no hayan cumplido aún con los requisitos señalados en el Decreto Ley N.° 19990, y no a aquéllos que ya los cumplieron con anterioridad a dicha fecha, porque de hacerlo se estaría contraviniendo lo consagrado en el artículo 187 de la Constitución Política del Estado de 1979, vigente en la fecha de ocurridos los hechos y posteriormente reafirmado por el artículo 103 y la Primera Disposición Final y Transitoria de la vigente Constitución Política del Estado.', '6. Que, en consecuencia, al haberse resuelto la solicitud del demandante aplicando las normas contenidas en el Decreto Ley N.° 25967, se ha vulnerado su derecho pensionario.']"
"00376-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00376-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Fundada","['5. Que, teniéndose en cuenta lo señalado en los fundamentos precedentes, y conforme se ha expresado en la Sentencia recaída en el Expediente N.° 007-96-I/TC, este Tribunal considera que el estatuto legal según el cual debe resolverse la solicitud presentada por el demandante, respecto a que se le otorgue una pensión de jubilación, es el Decreto Ley N.° 19990, por cuanto, al haber reunido los requisitos señalados por dicha norma legal para obtener dicha pensión, ha incorporado a su patrimonio dicho derecho, en virtud del mandato expreso de la ley, y que no está supeditado a la decisión de la administración; en consecuencia, el nuevo sistema de cálculo de la pensión, así como los requisitos para acceder a la pensión de jubilación establecidos en el Decreto Ley N.° 25967, vigente desde el diecinueve de diciembre de mil novecientos noventa y dos, se aplicarán sólo a los asegurados que a dicha fecha, no hayan cumplido aún con los requisitos señalados en el Decreto Ley N.° 19990, y no a aquéllos que ya los cumplieron con anterioridad a dicha fecha, porque de hacerlo se estaría contraviniendo lo consagrado en el artículo 187 de la Constitución Política del Estado de 1979, vigente en la fecha de ocurridos los hechos y posteriormente reafirmado por el artículo 103 y la Primera Disposición Final y Transitoria de la vigente Constitución Política del Estado.']"
"00386-1998-AA","https://tc.gob.pe/jurisprudencia/2000/00386-1998-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['2. Que, antes de entrar a evaluar los requisitos de procedibilidad de la presente acción, resulta necesario establecer si el actor ha interpuesto su demanda dentro del plazo previsto en el artículo 37 de la Ley N.° 23506 de Hábeas Corpus y Amparo.', '3. Que la presente acción fue interpuesta por el actor con fecha dieciocho de abril de mil novecientos noventa y cinco, contra los decretos leyes Nº 25446 y 25454 publicados el veinticuatro y veintiocho de abril de mil novecientos noventa y dos, respectivamente, es decir, fuera del plazo previsto en el artículo 37 de la Ley N.° 23506, por lo tanto, ha operado la caducidad.', '4. Que, así mismo, ha quedado acreditado que el demandante no se encontraba imposibilitado de interponer la presente acción dentro del plazo antes señalado, habida cuenta que la Acción de Amparo implica la diligencia del actor, a fin de buscar la tutela y protección de sus derechos constitucionales conculcados. En este sentido, la presente se instaura dos años después de que la Constitución Política del Estado de 1993 tuviera plena vigencia, esto es, desde el treinta y uno de diciembre de mil novecientos noventa y tres, por lo que no existía, desde la referida fecha, ningún impedimento que no permitiese al demandante acudir a esta vía constitucional.']"
"00497-1999-HC","https://tc.gob.pe/jurisprudencia/2000/00497-1999-HC.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Habeas Corpus","","Infundada","['2. Que, de fojas sesenta y ocho a setenta y cinco corren: a) El Oficio N.° 087-99-CAA/D por el cual el Decano del Colegio de Abogados de Arequipa solicita a uno de los accionados, que no permita el patrocinio de aquellos abogados que por medida disciplinaria fueron suspendidos por no estar al día en sus cotizaciones; b) La Resolución N.° 002-99/CAA donde se establece aquella sanción; y c) La relación de abogados hábiles del Colegio de Abogados de Arequipa donde no figura el actor. Por consiguiente, en el presente caso no se configuró la violación constitucional del referido artículo 2, inciso 11) de la Carta Magna que se refiere al libre tránsito por el territorio nacional, e igualmente no se violó el precepto establecido en el inciso 15) del acotado artículo 2, que se refiere a trabajar libremente con sujeción a la ley, quedando claro que este último extremo debió haber sido ventilado dentro de la sustanciación de una Acción de Amparo.']"
"00510-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00510-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Infundada","['4. Que, de conformidad con lo dispuesto en el artículo 110 del Decreto Supremo N.° 02-94-JUS, modificado por la Ley N.° 26960, esta información determinó que el Comité Electoral Universitario Autónomo declare nula la Resolución N.° 071-98-CEUA y nula la elección del demandante como Decano de la Facultad de Ingeniería, por lo que se convocó nuevamente a los miembros del Consejo de la Facultad de Ingeniería para la elección de Decano.', '5. Que, a través de la Resolución cuestionada en autos no se ha violado derecho constitucional alguno del demandante, más aún cuando el Comité Electoral Universitario Autónomo de la Universidad demandada ha actuado de conformidad con la Ley Universitaria, el Estatuto de la Universidad y el Reglamento General de Elecciones.']"
"00441-1999-AA","https://tc.gob.pe/jurisprudencia/2000/00441-1999-AA.pdf","data\sentencia-Extract\2000\sentencia-pdf-2000.csv","Proceso de Amparo","","Improcedente","['3. Que, tal como lo ha establecido este Tribunal en reiterada jurisprudencia, la empresa demandada ha hecho uso de la facultad que le permite concluir el vínculo laboral con el demandante, aceptando como penalidad el pago de la indemnización antes citada, decisión que se encuentra arreglada a la legislación vigente. Caso distinto hubiera sido si se invocaba como sustento de la conclusión del vínculo laboral causa alguna relacionada a la conducta o capacidad del trabajador, en cuyo caso la demandada estaría en la obligación de seguir el procedimiento establecido en el artículo 31 ° del Decreto Supremo N.° 003-97-TR, que permita a este Tribunal la evaluación del hecho concreto, a efectos de ser catalogado como lesivo o no de alguno de los derechos de rango constitucional, susceptible de reparación a través de la Acción de Amparo.', '4. Que, estando a lo expuesto en los fundamentos precedentes, se deja a salvo el derecho que pueda corresponder al demandante, a efectos de que lo haga valer en una vía más lata, en la que se puedan ofrecer y actuar las pruebas que resulten necesarias, que permitan determinar la procedencia o no de algún otro beneficio de orden legal invocado en la demanda.']"
