numero_expediente,url_archivo_TC,url_archivo_original,tipo_expediente,motivos_demanda,sentido_resolucion,fundamentos
00199-1993-AA,https://tc.gob.pe/jurisprudencia/1997/00199-1993-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['2. Los demandantes acudieron libre y voluntariamente al proceso de evaluación cuyo marco legal - administrativo lo fijó el precitado Decreto Legislativo Nº 680 reglamentado por medio de la Resolución de Superintendencia Nº 7924. Realizada la evaluación, que fue practicada por una Comisión de Alto Nivel, los demandantes no obtuvieron nota aprobatoria, por lo que era dable aplicar el numeral c) del artículo 2º del Decreto Legislativo Nº 680 (folio 9) que dice textualmente: «Aquellos que no califiquen serán declarados excedentes ...». En base a lo consignado en el presente ítem 2), se dictó con arreglo a ley la Resolución de Superintendencia Nº 000130 de fecha trece de enero de mil novecientos noventa y dos (folios 11, 12 y 13) mediante la cual se declaró como excedentes y se dispuso el cese de varios trabajadores, entre los que se hallan los demandantes.', '3. Con relación al pedido de inaplicabilidad del Decreto Legislativo Nº 680; se considera que, el plazo de sesenta días hábiles establecido por el artículo 37º de la Ley Nº 23506, concordante con el artículo 26º de la Ley Nº 25398, se excedió considerablemente, pues la norma fue publicada en el Diario Oficial El Peruano el catorce de octubre de mil novecientos noventa y uno, y la demanda fue interpuesta el dieciocho de marzo de mil novecientos noventa y dos, obrando por tal razón la causal de caducidad. [...]']"
00161-1993-AA,https://tc.gob.pe/jurisprudencia/1997/00161-1993-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['2. Los Acuerdos Municipales Nºs. 076-A/MQ-SG-92 y 097-A/MQ-SG-92 que resuelven la dirimencia, y que son impugnados por la Alcaldesa de San Sebastián utilizando erradamente la vía del Amparo; son actos administrativos municipales, que, según lo establece el artículo 122º de la Ley Nº 23853, Orgánica de Municipalidades, pueden ser impugnados en aplicación del entonces Reglamento de Normas Generales de Procedimientos Administrativos aprobado por el Decreto Supremo Nº 06-67-SC.', '3. La demandante, no probó en autos haber agotado la vía administrativa, incurriendo en la causal de improcedencia establecida por el artículo 27º de la Ley Nº 23506, de Hábeas Corpus y Amparo; igualmente no ha probado, que el agotamiento de la vía previa, pudiera ocasionarle daño irreparable, por lo que no es de aplicación el numeral 2) del artículo 28º de la acotada Ley Nº 23506.']"
00119-1993-AA,https://tc.gob.pe/jurisprudencia/1997/00119-1993-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['Que, a diferencia de lo preceptuado por el Hábeas Corpus, el Amparo tiene un término de caducidad vencido el cual ya no puede intentarse el ejercicio de este instrumento procesal urgentísimo; que, en este sentido, del examen de los actuados se desprende que los hechos materia de esta acción de garantía habrían acontecido en setiembre de 1981, habiendo el actor impetrado Amparo constitucional con fecha 16 de marzo de 1989, excediendo de este modo el plazo de caducidad concluyente e improrrogable que prevé el artículo 37º de la Ley Nº 23506; por estos fundamentos, el Tribunal Constitucional en uso de las atribuciones conferidas por la Constitución Política y su Ley Orgánica.']"
00215-1993-AA,https://tc.gob.pe/jurisprudencia/1997/00215-1993-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['Que, los demandantes solicitan a que «ENAPU S.A.» cumpla con disponer la inmediata nivelación de nuestras pensiones a partir del 1 de enero de 1991 con las remuneraciones que perciben los funcionarios ejecutivos de la mencionada empresa que desempeñan cargos similares o equivalentes a los que ejercían los recurrentes», argumentando la parte demandada que por mandato expreso del artículo 292º de la Ley Nº 25303 Anual del Presupuesto correspondiente al año 1991, no podía accederse a su petición. Que, contra este artículo 292º de la Ley Nº 25303 Anual de Presupuesto del Sector Público para 1991, se interpuso demanda de inconstitucionalidad por veintiún Senadores de la República, con fecha catorce de agosto de mil novecientos noventa y uno, ante el Tribunal de Garantías Constitucionales, el cual por sentencia de fecha dieciocho de diciembre de mil novecientos noventa y uno, la declaró infundada, publicada en el Diario Oficial El Peruano el cinco de enero de mil novecientos noventa y dos, cuando la presente causa se encontraba en trámite. Los demandantes en la demanda, afirman que vienen percibiendo sus pensiones en forma normal, por lo tanto no es pertinente solicitar la declaración de pensionistas. Tampoco se ha acreditado la existencia de hechos ciertos e inconfundibles que sean calificados como una amenaza de suspender el goce de esas pensiones.']"
00061-1993-AA,https://tc.gob.pe/jurisprudencia/1997/00061-1993-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['[…] Que por mandato de Asamblea General de Socios de fecha diecinueve de noviembre de mil novecientos ochenta y ocho se nombró una Comisión de Diagnóstico Institucional a fin de determinar la situación real administrativa, financiera, económica y organizacional de la Asociación de Empleados del Ministerio de Marina; Que en Asamblea General de Socios de diez de diciembre de mil novecientos ochenta y ocho convocada por la Junta Directiva que presidía el demandante, la Comisión de Diagnóstico Institucional informó la existencia de irregularidades en la marcha administrativa, financiera, económica y organizacional de la indicada Asociación; por lo que el Consejo de Vigilancia órgano encargado de supervisar todas las actividades de la Asamblea y fiscalizar los actos de la Junta Directiva, bajo la presidencia del Socio Carlos Chávez Valdivia en cumplimiento a las atribuciones que le confiere el Decreto Ley Nº 20064 de veinticuatro de junio de mil novecientos setenta y tres acordó: censurar a la Junta Directiva en ejercicio por su actitud irresponsable de abandonar la Asamblea General; cesar a los Miembros de dicha Junta Directiva declarando vacantes dichos cargos, también declarar en reorganización la Asociación de Empleados del Ministerio de Marina acorde con los dispositivos del Código Civil y normas legales vigentes; Que el demandante ya había sido cesado del cargo de Presidente de la Junta Directiva de la Asociación por acuerdo de la indicada Asamblea General de diez de diciembre de mil novecientos ochenta y nueve; por lo que al interponer la presente demanda el veinticuatro de junio de mil novecientos noventa; esto es, dieciocho meses después de haber sido cesado, ya no se encontraba en ejercicio de sus funciones; Que conforme lo manifiesta el mismo actor en su demanda ya se había nombrado el Comité Electoral para elegir la nueva Junta Directiva que lo reemplazaría; por lo que la nueva directiva presidida por la codemandada Betty Cabrejo Acosta, al asumir sus funciones no ha violado ningún derecho constitucional y menos el derecho de asociación del actor no habiendo tampoco la Asociación sufrido ninguna violación.']"
00204-1993-AA,https://tc.gob.pe/jurisprudencia/1997/00204-1993-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['Que, en autos, no se encuentra acreditada la violación al derecho de propiedad y a la libre contratación, toda vez que la Central Cooperativa de Ahorro y Crédito del Departamento de Ancash -CECODEA- se encontraba tramitando ante el Ministerio de Agricultura, la adjudicación de terrenos eriazos de propiedad del Estado, solicitud que fue denegada mediante la resolución impugnada.', 'Que, la tantas veces referida Resolución Ministerial N° 0327-91-AG/DGA ha sido expedida dentro de un procedimiento administrativo regular, dentro de las atribuciones que le corresponden al Ministerio de Agricultura.']"
00028-1993-AA,https://tc.gob.pe/jurisprudencia/1997/00028-1993-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Fundada,"['Que, la inminente afectación de los derechos constitucionales de propiedad e inviolabilidad de domicilio que alega la demandante, se origina en la orden de lanzamiento dictada por el Juzgado Coactivo de Lima contra los ocupantes del Mercado Artesanal N° 318, como consta de la cédula de notificación judicial que obra a fojas uno; que, de fojas 2 a 6, 30 y 31 del expediente constitucional, obran documentos que prueban fehacientemente que la Asociación Centro Artesanal de Pueblo Libre tiene personería jurídica y sede domiciliaria distintas del destinatario de la cédula de notificación cuestionada, esto es el Mercado Artesanal N° 318, que, esta información fue presentada por la actora al Juzgado Coactivo a fin de que corrija el anómalo acto de notificación, tal como lo acredita el documento que obra a fojas siete, que, en este sentido, la continuación del procedimiento coactivo de lanzamiento contra quien no fue parte del mismo, y menos aún tuvo la oportunidad de defenderse por desconocer la existencia de dicho procedimiento viola la garantía constitucional del debido proceso, y lesiona los derechos invocados en esta demanda, por estos fundamentos, el Tribunal Constitucional de conformidad con las atribuciones que le confiere la Constitución Política y su Ley Orgánica.']"
00039-1993-AA,https://tc.gob.pe/jurisprudencia/1997/00039-1993-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['3. Que, del petitorio de la demanda, se establece que indirectamente el demandante pretende cuestionar una resolución judicial -la que anula el procedimiento coactivo y el remate-; para el caso es de aplicación el artículo 6 inciso 2) de la Ley N° 23506, que señala que no procede acción de garantía contra resoluciones judiciales emanadas de un procedimiento regular.']"
00179-1993-AA,https://tc.gob.pe/jurisprudencia/1997/00179-1993-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['1. Que, según lo dispuesto por el articulo 27° de la Ley N° 23506, sólo procede la acción de amparo en cuanto se hayan agotado las vías previas, y en el presente caso las mismas debieron estar dirigidas al Presidente de la Comisión de Concurso de Selección de Personal, así como a la Superintendente Nacional de Aduanas, según correspondan los puntos específicos de las impugnaciones, y ninguna de ellas se han hecho.', '2. Que estando dirigida esta acción de amparo para que se suspenda la aprobación del nuevo Cuadro de Asignación de Personal, elaborado en base a los resultados del concurso, al no haberse aplicado a todos por igual las normas al respecto y, en otros casos, no se cumplieron dichas normas, habiendo sido seleccionados algunos concursantes a quienes les alcanzaba prohibiciones legales, no se proporcionaron los resultados del concurso en los plazos previstos, ni se publicaron los puntajes obtenidos en cada prueba, y se reconsideraron casos de concursantes desaprobados en el examen de conocimientos y psicotécnico, etc., tales hechos no pueden ser dilucidados en esta acción de garantía que, por su naturaleza, es excepcional y sumarísimo, sino en la vía procesal que resulte ser la más idónea de esos derechos.']"
00103-1993-AA,https://tc.gob.pe/jurisprudencia/1997/00103-1993-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['Que como se aprecia de los autos y específicamente de la resolución de fecha veinticuatro de octubre de mil novecientos ochenta y nueve, obrante a fojas cinco, el accionante ha sido condenado en vía de revisión por el Consejo Supremo de Justicia Militar organismo que a su vez ha obrado conforme a la facultad conferida por el artículo 616° inciso e) del Código de Justicia Militar cuyo texto dispone que ""Si apareciera que el delito fue impropiamente tipificado en el auto apertorio de la instrucción o en el de elevación de la causa a proceso, se hará la debida calificación, siempre que no se funde en hechos distintos de los que han sido materia de la denuncia y de la investigación policial"".', 'Que siendo esto así, resulta evidente que la resolución antes señalada como las que posteriormente desestiman sus recursos han sido todas expedidas durante la secuela de un proceso regular previsto de las garantías de ley y con pleno respeto de los derechos del quejoso, no pudiéndose por consiguiente en tales circunstancias articular o deducir acciones de garantía como la presente por estar ello expresamente prohibido de conformidad con el inciso 2 del artículo 6° de la Ley N° 23506 en concordancia con el artículo 10° de la Ley N° 25398.']"
00029-1993-AA,https://tc.gob.pe/jurisprudencia/1997/00029-1993-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Infundada,"['2. Que, en el presente caso, el actor no ha negado ni desvirtuado las conclusiones a que llegó el Organo de Control Interno del Poder Judicial, que dieron lugar a la resolución de fecha 25 de febrero de 1988, emitida por el Presidente de la Corte Suprema de Justicia de la República, debidamente fundamentada, mediante la cual se le destituyó por haberse acreditado los cobros indebidos que efectuó a don Alberto Soto Benites cuando fue Secretario adscrito al Noveno Juzgado Civil de Lima, y que el actor, al tiempo de sustanciarse y emitirse dicha resolución, venía desempeñándose como Juez del Tercer Juzgado de Paz Letrado del Distrito de San Martín de Porras desde el 11 de diciembre de 1984.', '3. Que la infracción cometida por el demandante no se ajusta al deber de un señor magistrado de desempeñar su cargo con lealtad, probidad, veracidad y respetabilidad, inherentes a la majestad de la investidura judicial.']"
00311-1993-AA,https://tc.gob.pe/jurisprudencia/1997/00311-1993-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['4. Que, en tal sentido, no se puede pretender mediante la presente acción, desconocer la validez y efectos legales de una resolución judicial, como es la ejecutoria suprema cuestionada por los actores.', '5. Que, consecuentemente, al derivar la presente acción de la secuela de un proceso regular, resulta de aplicación el inciso 2) del artículo 6° de la Ley N° 23506 que a la letra prescribe: ""no proceden las acciones de garantía contra resolución judicial emanada de un procedimiento regular"", máxime si el actor no ha probado irregularidades que conculquen alguno de sus derechos constitucionales.']"
00321-1993-AA,https://tc.gob.pe/jurisprudencia/1997/00321-1993-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['Que, habiendo sido derogado el Decreto Supremo N° 008-91-JUS por la Ley 25334 resulta jurídicamente imposible declararlo inaplicable.', 'Que, disponer el pago pensionario en favor del actor deviene en innecesario, en razón de que en cumplimiento de la citada Ley 25334, dicho pago ha sido reanudado según se ve de las Boletas de Pago que obran de folio 35 a folio 39, no habiendo acreditado en autos el actor, que dichos pagos hubieren sido suspendidos nuevamente.', 'Que, en ambos extremos de la demanda se ha configurado la sustracción de la materia; y además, la acción de amparo no es la vía adecuada para resolver problemas laborales de los trabajadores.']"
00015-1993-AA,https://tc.gob.pe/jurisprudencia/1997/00015-1993-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Improcedente,"['Que, no aparece en el expediente, que para nombrar el personal antes señalado, se haya cumplido con lo dispuesto por el Decreto Legislativo N° 276, para el ingreso a la carrera administrativa; específicamente, el requisito establecido en el inciso d) del artículo 12°, esto es, ""Presentarse y ser aprobado en el concurso de admisión"", precepto que guarda concordancia con el Artículo 28° del Reglamento del referido Decreto Legislativo, el D.S. N° 005-90-PCM, el mismo que dispone que ""El ingreso a la Administración Pública en la condición de servidor de carrera o de servidor contratado para labores de naturaleza permanente se efectúa obligatoriamente mediante concurso. La incorporación a la Carrera Administrativa será por el nivel inicial del grupo ocupacional al cual postuló. Es nulo todo acto administrativo que contravenga la presente disposición"". [...]', 'Que, conforme a lo dispuesto por el artículo 112° del Decreto Supremo N° 006-67-SC, Reglamento de Normas Generales de Procedimientos Administrativos, vigente al momento de emitirse la resolución impugnada, puede declararse la nulidad de resoluciones administrativas, cuando se den los supuestos del artículo 45° del propio Reglamento, situación que ha ocurrido en el caso materia de autos, al cumplirse el supuesto previsto en el inciso c) del referido artículo 45°, esto es, cuando el acto administrativo ha sido dictado con prescindencia de las normas esenciales de procedimiento y de la forma prevista por la ley; el único requisito para la declaratoria de nulidad, es que la misma sea declarada ""por el funcionario jerárquicamente superior al que expidió la resolución que se anula"", como lo señala el artículo 113° del mismo cuerpo legal.', 'Que, la resolución impugnada, es una resolución de Presidencia de la Sociedad de Beneficencia de Lima Metropolitana, la que es de mayor jerarquía que la resolución que dio lugar al nombramiento de los accionantes, y de sus fundamentos se desprende, que la misma fue expedida de conformidad con lo dispuesto por el Reglamento de Normas Generales de Procedimientos Administrativos, al constatarse que para el nombramiento del personal contratado, así como para la promoción del personal en actividad, no se cumplieron con las disposiciones legales señaladas en el Decreto Legislativo N° 276, Ley de Bases de la Carrera Administrativa y de Remuneraciones del Sector Publico, así como las de su Reglamento, el D. S. N° 005-90-PCM.']"
00299-1993-AA,https://tc.gob.pe/jurisprudencia/1997/00299-1993-AA.pdf,data\sentencia-Extract\1997\sentencia-pdf-1997.csv,Proceso de Amparo,,Fundada,"['Que, de autos ha quedado acreditado que con fecha veintiocho de diciembre de mil novecientos ochenta y nueve, la emplazada Municipalidad de Lima Metropolitana otorgó al demandante la Licencia de Apertura para Establecimiento Comercial, bajo el supuesto que había cumplido con todos los requisitos a que se refiere el inciso 7 del artículo 68° de la Ley 23853 (Ley Orgánica de Municipalidades). [...] Que por otra parte, y no obstante que conforme a los artículos 101° y 102° del D.S. N° 006-67-SC del once de noviembre de mil novecientos sesenta y siete (Reglamento de Normas Generales y Procedimientos Administrativos, vigente en el momento de los hechos), el plazo para recurrir de dicha medida era de quince días, la demanda con fecha ocho de febrero de mil novecientos noventa (fojas dos vuelta y tres), ya había emitido la Resolución de Alcaldía N° 193 por la cual clausuraba definitivamente el establecimiento del demandante, hecho que supone que no tenía la intención de admitir los descargos a que hubiere lugar dentro de la vía administrativa, a pesar que el recurrente, dentro del término de ley, sí los efectuara mediante escrito del trece de febrero de mil novecientos noventa y al que la emplazada se negó a otorgar respuesta. [...] Que, por consiguiente, las situaciones antes descritas no hacen sino evidenciar que la emplazada no utilizó regularmente la potestad conferida por el artículo 119° de la Ley Orgánica de Municipalidades, antes por el contrario, la desnaturalizó de forma arbitraria, lesionando en efecto, los derechos a la libertad de trabajo y a la defensa, reconocidos por los artículos 2° inciso 13, 42° y 233° inciso 9 de la Constitución Política entonces vigente, concordante con los incisos 10 y 22 del artículo 24° de la Ley N° 23506.']"
